NO,SECCODE,BUYSELL,TIME,ORDERNO,ACTION,PRICE,VOLUME,TRADENO,TRADEPRICE
1323,EUR_RUB__TOM,B,100002011896,895,0,76.065,1000000,,
1324,CHFRUB_TOM,B,100002012298,1078,1,63.295,500000,,
1325,CHFRUB_TOM,B,100002012298,828,0,63.395,500000,,
1326,EUR_RUB__TOM,B,100002033820,1021,0,76.015,3000000,,
1327,USD000UTSTOM,S,100002040040,1079,1,63.45,1000,,
1328,USD000UTSTOM,B,100002040751,1080,1,63.3025,37000,,
1329,USD000UTSTOM,S,100002059671,1081,1,63.3775,100000,,
1330,CHFRUB_TOM,S,100002060164,1082,1,64.8225,500000,,
1331,EUR_RUB__TOM,S,100002106094,1083,1,76.75,9000,,
1332,USD000UTSTOM,S,100002127884,1084,1,63.45,5000,,
1333,USD000UTSTOM,S,100002132535,1085,1,63.3325,4000,,
1334,USD000UTSTOM,B,100002171982,1086,1,62.5,6000,,
1335,CHFRUB_TOM,S,100002172446,1082,0,64.8225,500000,,
1336,CHFRUB_TOM,S,100002172446,1087,1,64.32,500000,,
1337,USD000UTSTOM,S,100002173740,1081,0,63.3775,100000,,
1338,CHFRUB_TOM,S,100002174138,1087,0,64.32,500000,,
1339,EUR_RUB__TOM,B,100002184506,1088,1,76.02,3000000,,
1340,EUR_RUB__TOM,S,100002221051,1089,1,77.8975,150000,,
1341,EUR_RUB__TOM,B,100002234957,1090,1,75.9,3000000,,
1342,EUR_RUB__TOM,S,100002234969,1091,1,76.215,3000000,,
1343,EUR_RUB__TOM,S,100002234982,1018,0,76.22,3000000,,
1344,EUR_RUB__TOM,B,100002234988,1046,0,75.87,3000000,,
1345,EUR_RUB__TOM,S,100002237772,1092,1,76.43,20000,,
1346,EUR_RUB__TOM,B,100002240898,1093,1,75.2,10000,,
1347,EUR_RUB__TOM,S,100002244349,1094,1,76.65,20000,,
1348,EUR_RUB__TOM,B,100002252117,1095,1,75.775,20000,,
1349,EUR_RUB__TOM,B,100002262600,1096,1,76.065,1000000,,
1350,EUR_RUB__TOM,B,100002273121,1097,1,74.72,50000,,
1351,USD000UTSTOM,S,100002274077,1098,1,64.7775,108000,,
1352,CHFRUB_TOM,S,100002274452,1099,1,65.1,500000,,
1353,EUR_RUB__TOM,S,100002275510,1100,1,76.78,50000,,
1354,USD000UTSTOM,S,100002277215,1101,1,63.38,100000,,
1355,USD000UTSTOM,B,100002277770,1102,1,61.72,50000,,
1356,USD000UTSTOM,S,100002280134,1103,1,63.83,50000,,
1357,USD000UTSTOM,S,100002282627,1101,0,63.38,100000,,
1358,EUR_RUB__TOM,B,100002373003,1104,1,75.575,1000,,
1359,EUR_RUB__TOM,B,100002373003,1104,0,75.575,1000,,
1360,USD000UTSTOM,B,100002382172,1105,1,63.335,100000,,
1361,USD000UTSTOM,B,100002382172,1105,2,63.335,4000,168009449,63.3325
1362,USD000UTSTOM,S,100002382172,1085,2,63.3325,4000,168009449,63.3325
1363,CHFRUB_TOM,B,100002382856,1078,0,63.295,500000,,
1364,CHFRUB_TOM,B,100002382856,1106,1,63.4975,500000,,
1365,EUR_RUB__TOM,B,100002382871,1107,1,75.905,50000,,
1366,CHFRUB_TOM,S,100002382881,1099,0,65.1,500000,,
1367,CHFRUB_TOM,S,100002382881,1108,1,65.1025,500000,,
1368,USD000UTSTOM,B,100002383210,1080,0,63.3025,37000,,
1369,USD000UTSTOM,B,100002383210,1109,1,63.355,172000,,
1370,USD000UTSTOM,B,100002383210,1109,2,63.355,55000,168009450,63.35
1371,USD000UTSTOM,S,100002383210,655,2,63.35,55000,168009450,63.35
1372,CNYRUB_TOM,S,100002384015,1067,0,9.98,500000,,
1373,EUR_RUB__TOM,B,100002384025,1107,0,75.905,50000,,
1374,CNYRUB_TOM,S,100002384276,1068,0,9.9764,3000000,,
1375,USD000UTSTOM,S,100002384409,1110,1,63.3975,100000,,
1376,EURUSD000TOM,S,100002397735,51,0,1.20165,1000000,,
1377,EUR_RUB__TOM,B,100002397979,1088,0,76.02,3000000,,
1378,EUR_RUB__TOM,B,100002398040,1111,1,76.025,3000000,,
1379,EUR_RUB__TOM,S,100002398683,1112,1,76.4275,200000,,
1380,EUR_RUB__TOM,S,100002403508,1113,1,76.195,65000,,
1381,EUR_RUB__TOM,B,100002404853,1114,1,76.0275,200000,,
1382,EUR_RUB__TOM,B,100002420924,1115,1,74.5125,55000,,
1383,EUR_RUB__TOM,S,100002423841,1116,1,77.2825,62000,,
1384,EUR_RUB__TOM,B,100002430357,1117,1,75.575,1000,,
1385,EUR_RUB__TOM,B,100002430357,1117,0,75.575,1000,,
1386,USD000UTSTOM,S,100002430955,1118,1,63.3725,50000,,
1387,USD000UTSTOM,S,100002431369,1119,1,63.355,117000,,
1388,USD000UTSTOM,B,100002431369,1109,2,63.355,117000,168009451,63.355
1389,USD000UTSTOM,S,100002431369,1119,2,63.355,117000,168009451,63.355
1390,USD000UTSTOM,S,100002431384,1120,1,63.355,117000,,
1391,USD000UTSTOM,S,100002431384,1120,0,63.355,117000,,
1392,EUR_RUB__TOM,S,100002431393,1121,1,76.195,50000,,
1393,EUR_RUB__TOM,S,100002431979,1112,0,76.4275,200000,,
1394,EUR_RUB__TOM,S,100002431979,1122,1,76.2125,200000,,
1395,CHFRUB_TOM,B,100002432100,1106,0,63.4975,500000,,
1396,CHFRUB_TOM,B,100002432100,1123,1,63.4,500000,,
1397,USD000UTSTOM,S,100002432123,1124,1,63.355,40000,,
1398,USD000UTSTOM,S,100002432123,1124,0,63.355,40000,,
1399,EUR_RUB__TOM,B,100002432426,1114,0,76.0275,200000,,
1400,USD000UTSTOM,S,100002434418,1125,1,63.3925,400000,,
1401,EUR_RUB__TOM,S,100002434836,1121,0,76.195,50000,,
1402,USD000UTSTOM,S,100002435242,1126,1,63.39,100000,,
1403,USD000UTSTOM,S,100002435242,1110,0,63.3975,100000,,
1404,USD000UTSTOM,B,100002435663,1127,1,63.3375,37000,,
1405,EUR_RUB__TOM,S,100002435758,1128,1,76.1925,50000,,
1406,EUR_RUB__TOM,B,100002449249,1129,1,75.905,3000000,,
1407,EUR_RUB__TOM,B,100002449559,1090,0,75.9,3000000,,
1408,USD000UTSTOM,S,100002467411,1118,0,63.3725,50000,,
1409,EUR_RUB__TOM,S,100002467860,1128,0,76.1925,50000,,
1410,EURUSD000TOM,B,100002486339,1130,1,1.201,1000000,,
1411,EURUSD000TOM,B,100002486348,236,0,1.2009,1000000,,
1412,USD000UTSTOM,S,100002522669,1131,1,63.6125,30000,,
1413,CHFRUB_TOM,S,100002523117,1108,0,65.1025,500000,,
1414,CHFRUB_TOM,S,100002523117,1132,1,63.72,500000,,
1415,EUR_RUB__TOM,S,100002529689,1133,1,76.445,3000000,,
1416,EUR_RUB__TOM,S,100002529712,1043,0,76.49,3000000,,
1417,CNYRUB_TOM,S,100002534487,1134,1,9.984,500000,,
1418,CNYRUB_TOM,S,100002534899,1135,1,9.9798,3000000,,
1419,EURUSD000TOM,S,100002548260,1136,1,1.20175,1000000,,
1420,EUR_RUB__TOM,B,100002564254,1137,1,76.07,1000000,,
1421,EUR_RUB__TOM,B,100002564264,1096,0,76.065,1000000,,
1422,USD000UTSTOM,B,100002572409,1138,1,63.3025,100000,,
1423,USD000UTSTOM,B,100002572409,820,0,63.2125,100000,,
1424,CHFRUB_TOM,B,100002572947,1139,1,63.5,500000,,
1425,CHFRUB_TOM,B,100002572947,1123,0,63.4,500000,,
1426,CNYRUB_TOM,S,100002577887,1135,0,9.9798,3000000,,
1427,EUR_RUB__TOM,B,100002578903,1140,1,75.9,10000,,
1428,EUR_RUB__TOM,B,100002581507,1141,1,75.8,10000,,
1429,EUR_RUB__TOM,S,100002582996,1133,0,76.445,3000000,,
1430,USD000UTSTOM,S,100002583473,1142,1,0,50000,,
1431,USD000UTSTOM,B,100002583473,1127,2,63.3375,37000,168009452,63.3375
1432,USD000UTSTOM,S,100002583473,1142,2,0,37000,168009452,63.3375
1433,USD000UTSTOM,B,100002583473,1105,2,63.335,13000,168009453,63.335
1434,USD000UTSTOM,S,100002583473,1142,2,0,13000,168009453,63.335
1435,EUR_RUB__TOM,B,100002584314,1143,1,75.9075,50000,,
1436,CHFRUB_TOM,B,100002584323,1139,0,63.5,500000,,
1437,CHFRUB_TOM,B,100002584323,1144,1,63.4,500000,,
1438,EUR_RUB__TOM,S,100002593179,1091,0,76.215,3000000,,
1439,EURUSD000TOM,S,100002597676,377,0,1.2017,1000000,,
1440,USD000UTSTOM,S,100002612025,1145,1,63.3725,50000,,
1441,EUR_RUB__TOM,S,100002612442,1146,1,76.1925,50000,,
1442,USD000UTSTOM,B,100002612769,1147,1,63.3375,102000,,
1443,EUR_RUB__TOM,B,100002613191,1143,0,75.9075,50000,,
1444,USD000UTSTOM,S,100002620602,1145,0,63.3725,50000,,
1445,EUR_RUB__TOM,S,100002620973,1146,0,76.1925,50000,,
1446,CHFRUB_TOM,S,100002620984,1148,1,63.7225,500000,,
1447,CHFRUB_TOM,S,100002620984,1132,0,63.72,500000,,
1448,EUR_RUB__TOM,B,100002621863,1137,0,76.07,1000000,,
1449,USD000UTSTOM,B,100002621872,1105,0,63.335,83000,,
1450,EUR_RUB__TOM,B,100002622289,1149,1,75.9075,50000,,
1451,EUR_RUB__TOM,B,100002622672,1150,1,75.9075,200000,,
1452,USD000UTSTOM,B,100002623460,1138,0,63.3025,100000,,
1453,CHFRUB_TOM,B,100002623829,1151,1,63.3,500000,,
1454,CHFRUB_TOM,B,100002623829,1144,0,63.4,500000,,
1455,EUR_RUB__TOM,B,100002623838,1149,0,75.9075,50000,,
1456,USD000UTSTOM,S,100002634510,1152,1,63.3325,50000,,
1457,USD000UTSTOM,B,100002634510,1147,2,63.3375,50000,168009454,63.3375
1458,USD000UTSTOM,S,100002634510,1152,2,63.3325,50000,168009454,63.3375
1459,EUR_RUB__TOM,B,100002635018,1111,0,76.025,3000000,,
1460,USD000UTSTOM,B,100002636119,1147,0,63.3375,52000,,
1461,CHFRUB_TOM,B,100002636493,1153,1,63.28,500000,,
1462,CHFRUB_TOM,B,100002636493,1151,0,63.3,500000,,
1463,USD000UTSTOM,B,100002636578,1154,1,63.3025,50000,,
1464,USD000UTSTOM,S,100002636641,814,0,63.9875,100000,,
1465,USD000UTSTOM,S,100002636641,1155,1,63.3875,100000,,
1466,USD000UTSTOM,B,100002636884,1156,1,63.2125,100000,,
1467,USD000UTSTOM,S,100002636956,1157,1,63.3325,50000,,
1468,EUR_RUB__TOM,S,100002637235,1158,1,76.1925,50000,,
1469,USD000UTSTOM,B,100002637384,1154,0,63.3025,50000,,
1470,USD000UTSTOM,S,100002637487,1159,1,63.9875,100000,,
1471,USD000UTSTOM,S,100002637487,1155,0,63.3875,100000,,
1472,USD000UTSTOM,S,100002637559,1160,1,63.385,100000,,
1473,USD000UTSTOM,S,100002637559,1126,0,63.39,100000,,
1474,EUR_RUB__TOM,S,100002638173,1158,0,76.1925,50000,,
1475,EUR_RUB__TOM,S,100002643741,1161,1,76.22,3000000,,
1476,USD000UTSTOM,S,100002650955,1157,0,63.3325,50000,,
1477,USD000UTSTOM,B,100002651652,1162,1,63.3025,55000,,
1478,USD000UTSTOM,S,100002670488,1163,1,63.985,1000,,
1479,USD000UTSTOM,B,100002696146,1164,1,63.29,6000,,
1480,EURUSD000TOM,B,100002722817,1165,1,1.20105,1000000,,
1481,EURUSD000TOM,B,100002722881,60,0,1.20095,1000000,,
1482,EURUSD000TOM,S,100002748216,1166,1,1.2018,1000000,,
1483,EUR_RUB__TOM,S,100002778253,1161,0,76.22,3000000,,
1484,EURUSD000TOM,S,100002782748,1136,0,1.20175,1000000,,
1485,USD000UTSTOM,B,100002786464,1167,1,63.325,100000,,
1486,EUR_RUB__TOM,B,100002786474,1168,1,76.03,3000000,,
1487,EUR_RUB__TOM,B,100002786880,1169,1,75.91,50000,,
1488,CHFRUB_TOM,B,100002786895,1153,0,63.28,500000,,
1489,CHFRUB_TOM,B,100002786895,1170,1,63.505,500000,,
1490,CHFRUB_TOM,S,100002786901,1148,0,63.7225,500000,,
1491,CHFRUB_TOM,S,100002786901,1171,1,63.725,500000,,
1492,USD000UTSTOM,B,100002787267,1162,0,63.3025,55000,,
1493,USD000UTSTOM,B,100002787267,1172,1,63.3275,58000,,
1494,EUR_RUB__TOM,B,100002787763,1169,0,75.91,50000,,
1495,CNYRUB_TOM,S,100002803377,1173,1,9.9804,3000000,,
1496,EUR_RUB__TOM,S,100002815338,1122,0,76.2125,200000,,
1497,EUR_RUB__TOM,B,100002815621,1150,0,75.9075,200000,,
1498,EUR_RUB__TOM,S,100002816438,1174,1,76.4275,200000,,
1499,EUR_RUB__TOM,B,100002816768,1175,1,75.9075,200000,,
1500,EUR_RUB__TOM,S,100002829291,1176,1,76.225,3000000,,
1501,EUR_RUB__TOM,S,100002830006,1174,0,76.4275,200000,,
1502,EUR_RUB__TOM,S,100002830006,1177,1,76.2225,200000,,
1503,EUR_RUB__TOM,B,100002836700,1178,1,75.91,3000000,,
1504,EUR_RUB__TOM,B,100002836799,1129,0,75.905,3000000,,
1505,EUR_RUB__TOM,B,100002837428,1179,1,75.9125,200000,,
1506,EUR_RUB__TOM,B,100002837428,1175,0,75.9075,200000,,
1507,EURUSD000TOM,B,100002868307,1180,1,1.2011,1000000,,
1508,EURUSD000TOM,B,100002868338,1130,0,1.201,1000000,,
1509,EUR_RUB__TOM,B,100002872287,1181,1,76.075,1000000,,
1510,EUR_RUB__TOM,B,100002887255,1182,1,75.645,3000000,,
1511,EUR_RUB__TOM,B,100002931235,1183,1,75.11,1000,,
1512,EURUSD000TOM,S,100002933242,1184,1,1.20185,1000000,,
1513,EUR_RUB__TOM,S,100002948913,1185,1,76.485,3000000,,
1514,USD000UTSTOM,S,100002996003,1186,1,63.4,1000,,
1515,CHFRUB_TOM,S,100002996403,1171,0,63.725,500000,,
1516,CHFRUB_TOM,S,100002996403,1187,1,63.7275,500000,,
1517,CHFRUB_TOM,B,100002996418,1170,0,63.505,500000,,
1518,CHFRUB_TOM,B,100002996418,1188,1,63.5075,500000,,
1519,CNYRUB_TOM,B,100003018707,1189,1,9.9549,3000000,,
1520,EUR_RUB__TOM,B,100003061585,1190,1,75.575,1000,,
1521,EUR_RUB__TOM,B,100003061585,1190,0,75.575,1000,,
1522,EUR_RUB__TOM,S,100003086620,1191,1,76.18,1000000,,
1523,EUR_RUB__TOM,B,100003099258,1192,1,75.655,3000000,,
1524,EUR_RUB__TOM,B,100003099401,1182,0,75.645,3000000,,
1525,EUR_RUB__TOM,B,100003103461,1181,0,76.075,1000000,,
1526,USD000UTSTOM,S,100003110156,1193,1,63.52,1000,,
1527,USD000UTSTOM,S,100003123232,1194,1,63.38,100000,,
1528,CHFRUB_TOM,S,100003123641,1187,0,63.7275,500000,,
1529,CHFRUB_TOM,S,100003123641,1195,1,63.72,500000,,
1530,USD000UTSTOM,S,100003123993,1160,0,63.385,100000,,
1531,USD000UTSTOM,S,100003123993,1196,1,63.3775,100000,,
1532,CHFRUB_TOM,S,100003124006,1195,0,63.72,500000,,
1533,CHFRUB_TOM,S,100003124006,1197,1,63.725,500000,,
1534,EUR_RUB__TOM,S,100003124724,1185,0,76.485,3000000,,
1535,EUR_RUB__TOM,B,100003141217,1198,1,76.035,3000000,,
1536,EUR_RUB__TOM,B,100003141448,1168,0,76.03,3000000,,
1537,EUR_RUB__TOM,S,100003141866,1177,0,76.2225,200000,,
1538,EUR_RUB__TOM,B,100003142175,1179,0,75.9125,200000,,
1539,EURUSD000TOM,S,100003152664,1166,0,1.2018,1000000,,
1540,EUR_RUB__TOM,S,100003153533,1199,1,76.1925,200000,,
1541,EUR_RUB__TOM,B,100003153853,1200,1,75.9125,200000,,
1542,EUR_RUB__TOM,S,100003153941,1191,0,76.18,1000000,,
1543,USD000UTSTOM,S,100003159977,1194,0,63.38,100000,,
1544,CHFRUB_TOM,S,100003160357,1201,1,63.7275,500000,,
1545,CHFRUB_TOM,S,100003160357,1197,0,63.725,500000,,
1546,EUR_RUB__TOM,S,100003160627,1199,0,76.1925,200000,,
1547,EUR_RUB__TOM,S,100003175778,1202,1,76.495,3000000,,
1548,EUR_RUB__TOM,S,100003176588,1203,1,76.2225,200000,,
1549,EUR_RUB__TOM,B,100003194829,1204,1,75.66,3000000,,
1550,EUR_RUB__TOM,B,100003194860,1192,0,75.655,3000000,,
1551,EUR_RUB__TOM,B,100003202333,1205,1,75.915,3000000,,
1552,EUR_RUB__TOM,B,100003202371,1178,0,75.91,3000000,,
1553,EUR_RUB__TOM,B,100003203127,1206,1,75.9175,200000,,
1554,EUR_RUB__TOM,B,100003203127,1200,0,75.9125,200000,,
1555,EUR_RUB__TOM,B,100003210365,1204,0,75.66,3000000,,
1556,USD000UTSTOM,B,100003235869,1207,1,63.335,100000,,
1557,EUR_RUB__TOM,B,100003236285,1208,1,76.0375,50000,,
1558,CHFRUB_TOM,S,100003236295,1201,0,63.7275,500000,,
1559,CHFRUB_TOM,S,100003236295,1209,1,63.73,500000,,
1560,CHFRUB_TOM,B,100003236317,1188,0,63.5075,500000,,
1561,CHFRUB_TOM,B,100003236317,1210,1,63.52,500000,,
1562,USD000UTSTOM,B,100003236677,1172,0,63.3275,58000,,
1563,USD000UTSTOM,B,100003236677,1211,1,63.3375,102000,,
1564,CHFRUB_TOM,B,100003236786,1210,0,63.52,500000,,
1565,CHFRUB_TOM,B,100003236786,1212,1,63.51,500000,,
1566,EUR_RUB__TOM,B,100003236828,1206,0,75.9175,200000,,
1567,EUR_RUB__TOM,B,100003236828,1213,1,76.0375,200000,,
1568,EUR_RUB__TOM,B,100003237275,1208,0,76.0375,50000,,
1569,EURUSD000TOM,B,100003238832,1214,1,1.20115,1000000,,
1570,EURUSD000TOM,B,100003238853,1165,0,1.20105,1000000,,
1571,EUR_RUB__TOM,S,100003260593,1215,1,76.49,3000000,,
1572,EUR_RUB__TOM,S,100003260619,1202,0,76.495,3000000,,
1573,EUR_RUB__TOM,B,100003292375,1216,1,75.66,3000000,,
1574,EURUSD000TOM,S,100003303183,1217,1,1.2019,1000000,,
1575,EUR_RUB__TOM,B,100003310191,1218,1,76.08,1000000,,
1576,EUR_RUB__TOM,S,100003326282,1219,1,76.475,3000000,,
1577,EUR_RUB__TOM,S,100003326305,1215,0,76.49,3000000,,
1578,USD000UTSTOM,B,100003387716,1220,1,63.335,100000,,
1579,USD000UTSTOM,B,100003387760,1167,0,63.325,100000,,
1580,CHFRUB_TOM,B,100003388155,1221,1,63.6075,500000,,
1581,CHFRUB_TOM,B,100003388155,1212,0,63.51,500000,,
1582,EUR_RUB__TOM,S,100003404884,1219,0,76.475,3000000,,
1583,USD000UTSTOM,S,100003425937,1222,1,63.385,100000,,
1584,CHFRUB_TOM,S,100003426365,1209,0,63.73,500000,,
1585,CHFRUB_TOM,S,100003426365,1223,1,63.7225,500000,,
1586,CHFRUB_TOM,S,100003426736,1223,0,63.7225,500000,,
1587,CHFRUB_TOM,S,100003426736,1224,1,63.7275,500000,,
1588,EUR_RUB__TOM,B,100003446726,1216,0,75.66,3000000,,
1589,EUR_RUB__TOM,S,100003456468,1225,1,76.48,3000000,,
1590,EURUSD000TOM,B,100003457723,1226,1,1.2012,1000000,,
1591,EURUSD000TOM,B,100003457773,1214,0,1.20115,1000000,,
1592,CNYRUB_TOM,B,100003463231,1227,1,9.954,500000,,
1593,EUR_RUB__TOM,B,100003468036,1205,0,75.915,3000000,,
1594,CNYRUB_TOM,S,100003536018,1228,1,9.98,3000000,,
1595,CNYRUB_TOM,S,100003536294,1229,1,9.982,500000,,
1596,EUR_RUB__TOM,S,100003537420,1230,1,76.185,1000000,,
1597,EUR_RUB__TOM,B,100003543041,1231,1,75.915,3000000,,
1598,EUR_RUB__TOM,S,100003555482,1232,1,76.475,3000000,,
1599,EUR_RUB__TOM,S,100003555511,1225,0,76.48,3000000,,
1600,EUR_RUB__TOM,B,100003593805,1233,1,75.665,3000000,,
1601,CNYRUB_TOM,B,100003603795,1234,1,9.9552,3000000,,
1602,EURUSD000TOM,B,100003607661,1226,0,1.2012,1000000,,
1603,USD000UTSTOM,B,100003674250,1235,1,62.31,20000,,
1604,CHFRUB_TOM,S,100003674668,1224,0,63.7275,500000,,
1605,CHFRUB_TOM,S,100003674668,1236,1,63.7225,500000,,
1606,CHFRUB_TOM,S,100003675063,1236,0,63.7225,500000,,
1607,CHFRUB_TOM,S,100003675063,1237,1,63.725,500000,,
1608,EUR_RUB__TOM,B,100003748920,1233,0,75.665,3000000,,
1609,USD000UTSTOM,B,100003798239,8,0,63.15,26000,,
1610,CHFRUB_TOM,S,100003798662,1238,1,63.72,500000,,
1611,CHFRUB_TOM,S,100003798662,1237,0,63.725,500000,,
1612,CHFRUB_TOM,S,100003799021,1239,1,63.7225,500000,,
1613,CHFRUB_TOM,S,100003799021,1238,0,63.72,500000,,
1614,EUR_RUB__TOM,B,100003799879,1240,1,75.64,3000000,,
1615,USD000UTSTOM,B,100003815285,188,0,63.1525,26000,,
1616,EUR_RUB__TOM,S,100003815969,1203,0,76.2225,200000,,
1617,EUR_RUB__TOM,B,100003816230,1213,0,76.0375,200000,,
1618,USD000UTSTOM,B,100003820878,1207,0,63.335,100000,,
1619,EUR_RUB__TOM,B,100003820889,1218,0,76.08,1000000,,
1620,USD000UTSTOM,B,100003820898,1220,0,63.335,100000,,
1621,EUR_RUB__TOM,B,100003820911,1198,0,76.035,3000000,,
1622,CHFRUB_TOM,B,100003821280,1241,1,63.52,500000,,
1623,CHFRUB_TOM,B,100003821280,1221,0,63.6075,500000,,
1624,CHFRUB_TOM,B,100003821684,1242,1,63.4075,500000,,
1625,CHFRUB_TOM,B,100003821684,1241,0,63.52,500000,,
1626,USD000UTSTOM,B,100003821693,1211,0,63.3375,102000,,
1627,CHFRUB_TOM,B,100003822144,1243,1,63.3075,500000,,
1628,CHFRUB_TOM,B,100003822144,1242,0,63.4075,500000,,
1629,USD000UTSTOM,B,100003822153,1244,1,63.3125,50000,,
1630,USD000UTSTOM,B,100003827549,383,0,63.1525,26000,,
1631,USD000UTSTOM,B,100003836469,1244,0,63.3125,50000,,
1632,USD000UTSTOM,B,100003837048,1245,1,62.3125,100000,,
1633,USD000UTSTOM,B,100003837048,765,0,62.2425,100000,,
1634,EUR_RUB__TOM,S,100003851702,1232,0,76.475,3000000,,
1635,CNYRUB_TOM,S,100003897726,1228,0,9.98,3000000,,
1636,CNYRUB_TOM,S,100003897963,1173,0,9.9804,3000000,,
1637,EUR_RUB__TOM,S,100003902472,1246,1,76.49,3000000,,
1638,EURUSD000TOM,B,100003913230,1247,1,1.20115,1000000,,
1639,EUR_RUB__TOM,B,100003914103,1248,1,75.9175,200000,,
1640,USD000UTSTOM,B,100003927980,1249,1,0,4000,,
1641,USD000UTSTOM,B,100003927980,1249,2,0,4000,168009455,63.3775
1642,USD000UTSTOM,S,100003927980,1196,2,63.3775,4000,168009455,63.3775
1643,CHFRUB_TOM,S,100003928647,1239,0,63.7225,500000,,
1644,CHFRUB_TOM,S,100003928647,1250,1,63.72,500000,,
1645,EURUSD000TOM,B,100003947753,1251,1,1.2012,1000000,,
1646,EURUSD000TOM,B,100003947786,1180,0,1.2011,1000000,,
1647,USD000UTSTOM,S,100003949212,1222,0,63.385,100000,,
1648,CHFRUB_TOM,S,100003949598,1252,1,63.7275,500000,,
1649,CHFRUB_TOM,S,100003949598,1250,0,63.72,500000,,
1650,EUR_RUB__TOM,B,100003971698,1253,1,76.035,3000000,,
1651,CNYRUB_TOM,S,100004002692,1134,0,9.984,500000,,
1652,EUR_RUB__TOM,B,100004015174,1254,1,75.525,1000,,
1653,EUR_RUB__TOM,B,100004015174,1254,0,75.525,1000,,
1654,EURUSD000TOM,B,100004062661,1247,0,1.20115,1000000,,
1655,USD000UTSTOM,B,100004071410,1255,1,63.325,100000,,
1656,EUR_RUB__TOM,B,100004071433,1256,1,76.08,1000000,,
1657,USD000UTSTOM,B,100004071449,1257,1,63.335,100000,,
1658,CHFRUB_TOM,B,100004071846,1243,0,63.3075,500000,,
1659,CHFRUB_TOM,B,100004071846,1258,1,63.4075,500000,,
1660,EUR_RUB__TOM,B,100004085603,1259,1,75.645,3000000,,
1661,EUR_RUB__TOM,S,100004085613,1260,1,76.45,3000000,,
1662,EUR_RUB__TOM,S,100004085695,1246,0,76.49,3000000,,
1663,EUR_RUB__TOM,B,100004085705,1240,0,75.64,3000000,,
1664,EUR_RUB__TOM,S,100004170751,1230,0,76.185,1000000,,
1665,EURUSD000TOM,B,100004214035,1261,1,1.2011,1000000,,
1666,EUR_RUB__TOM,S,100004214988,1262,1,76.2225,200000,,
1667,EUR_RUB__TOM,B,100004270148,1259,0,75.645,3000000,,
1668,CNYRUB_TOM,S,100004316302,1263,1,9.9814,3000000,,
1669,USD000UTSTOM,B,100004373064,1156,0,63.2125,100000,,
1670,USD000UTSTOM,B,100004373064,1264,1,63.3025,100000,,
1671,CHFRUB_TOM,B,100004373708,1258,0,63.4075,500000,,
1672,CHFRUB_TOM,B,100004373708,1265,1,63.6075,500000,,
1673,CNYRUB_TOM,B,100004397727,1266,1,9.956,3000000,,
1674,EUR_RUB__TOM,B,100004435314,1267,1,75.645,3000000,,
1675,EUR_RUB__TOM,S,100004436050,1262,0,76.2225,200000,,
1676,EUR_RUB__TOM,B,100004436372,1248,0,75.9175,200000,,
1677,EUR_RUB__TOM,S,100004473834,1268,1,76.185,1000000,,
1678,EUR_RUB__TOM,B,100004519416,1269,1,75.575,1000,,
1679,EUR_RUB__TOM,B,100004519416,1269,0,75.575,1000,,
1680,EUR_RUB__TOM,S,100004617973,1260,0,76.45,3000000,,
1681,EUR_RUB__TOM,B,100004620817,1270,1,75.65,3000000,,
1682,EUR_RUB__TOM,B,100004620980,1267,0,75.645,3000000,,
1683,USD000UTSTOM,B,100004641805,1271,1,0,1000,,
1684,USD000UTSTOM,B,100004641805,1271,2,0,1000,168009456,63.3775
1685,USD000UTSTOM,S,100004641805,1196,2,63.3775,1000,168009456,63.3775
1686,EUR_RUB__TOM,B,100004684796,1272,1,75.66,3000000,,
1687,EUR_RUB__TOM,B,100004684957,1270,0,75.65,3000000,,
1688,EURUSD000TOM,B,100004688923,1273,1,1.20115,1000000,,
1689,EURUSD000TOM,B,100004688971,1261,0,1.2011,1000000,,
1690,EUR_RUB__TOM,S,100004696479,1274,1,76.455,3000000,,
1691,EUR_RUB__TOM,S,100004752321,1275,1,76.445,3000000,,
1692,EUR_RUB__TOM,S,100004752352,1274,0,76.455,3000000,,
1693,EURUSD000TOM,B,100004791880,1273,0,1.20115,1000000,,
1694,EUR_RUB__TOM,S,100004798219,1275,0,76.445,3000000,,
1695,EUR_RUB__TOM,B,100004800795,1272,0,75.66,3000000,,
1696,EURUSD000TOM,B,100004842652,1251,0,1.2012,1000000,,
1697,EUR_RUB__TOM,B,100004851316,1276,1,75.655,3000000,,
1698,EUR_RUB__TOM,B,100004865611,1276,0,75.655,3000000,,
1699,EUR_RUB__TOM,S,100004900346,1277,1,76.45,3000000,,
1700,EUR_RUB__TOM,S,100004915226,1277,0,76.45,3000000,,
1701,EUR_RUB__TOM,B,100004916854,1278,1,75.63,3000000,,
1702,EURUSD000TOM,B,100004942548,1279,1,1.2011,1000000,,
1703,USD000UTSTOM,B,100004966944,1280,1,63.22,5000,,
1704,EURUSD000TOM,B,100004993386,1281,1,1.20115,1000000,,
1705,EUR_RUB__TOM,S,100004998087,1282,1,76.45,3000000,,
1706,EUR_RUB__TOM,B,100005001845,1278,0,75.63,3000000,,
1707,EUR_RUB__TOM,S,100005018198,1282,0,76.45,3000000,,
1708,EUR_RUB__TOM,B,100005068493,1283,1,75.645,3000000,,
